glbElecChanId    rdoIdx    armIdx    refApvIdx    apvIdx    sigElecChanId
20481    4    1    0    0    1
20482    4    1    0    0    2
20483    4    1    0    0    3
20484    4    1    0    0    4
20485    4    1    0    0    5
20486    4    1    0    0    6
20487    4    1    0    0    7
20488    4    1    0    0    8
20489    4    1    0    0    9
20490    4    1    0    0    10
20491    4    1    0    0    11
20492    4    1    0    0    12
20493    4    1    0    0    13
20494    4    1    0    0    14
20495    4    1    0    0    15
20496    4    1    0    0    16
20497    4    1    0    0    17
20498    4    1    0    0    18
20499    4    1    0    0    19
20500    4    1    0    0    20
20501    4    1    0    0    21
20502    4    1    0    0    22
20503    4    1    0    0    23
20504    4    1    0    0    24
20505    4    1    0    0    25
20506    4    1    0    0    26
20507    4    1    0    0    27
20508    4    1    0    0    28
20509    4    1    0    0    29
20510    4    1    0    0    30
20511    4    1    0    0    31
20512    4    1    0    0    32
20513    4    1    0    0    33
20514    4    1    0    0    34
20515    4    1    0    0    35
20516    4    1    0    0    36
20517    4    1    0    0    37
20518    4    1    0    0    38
20519    4    1    0    0    39
20520    4    1    0    0    40
20521    4    1    0    0    41
20522    4    1    0    0    42
20523    4    1    0    0    43
20524    4    1    0    0    44
20525    4    1    0    0    45
20526    4    1    0    0    46
20527    4    1    0    0    47
20528    4    1    0    0    48
20529    4    1    0    0    49
20530    4    1    0    0    50
20531    4    1    0    0    51
20532    4    1    0    0    52
20533    4    1    0    0    53
20534    4    1    0    0    54
20535    4    1    0    0    55
20536    4    1    0    0    56
20537    4    1    0    0    57
20538    4    1    0    0    58
20539    4    1    0    0    59
20540    4    1    0    0    60
20541    4    1    0    0    61
20542    4    1    0    0    62
20543    4    1    0    0    63
20544    4    1    0    0    64
20545    4    1    0    0    65
20546    4    1    0    0    66
20547    4    1    0    0    67
20548    4    1    0    0    68
20549    4    1    0    0    69
20550    4    1    0    0    70
20551    4    1    0    0    71
20552    4    1    0    0    72
20553    4    1    0    0    73
20554    4    1    0    0    74
20555    4    1    0    0    75
20556    4    1    0    0    76
20557    4    1    0    0    77
20558    4    1    0    0    78
20559    4    1    0    0    79
20560    4    1    0    0    80
20561    4    1    0    0    81
20562    4    1    0    0    82
20563    4    1    0    0    83
20564    4    1    0    0    84
20565    4    1    0    0    85
20566    4    1    0    0    86
20567    4    1    0    0    87
20568    4    1    0    0    88
20569    4    1    0    0    89
20570    4    1    0    0    90
20571    4    1    0    0    91
20572    4    1    0    0    92
20573    4    1    0    0    93
20574    4    1    0    0    94
20575    4    1    0    0    95
20576    4    1    0    0    96
20577    4    1    0    0    97
20578    4    1    0    0    98
20579    4    1    0    0    99
20580    4    1    0    0    100
20581    4    1    0    0    101
20582    4    1    0    0    102
20583    4    1    0    0    103
20584    4    1    0    0    104
20585    4    1    0    0    105
20586    4    1    0    0    106
20587    4    1    0    0    107
20588    4    1    0    0    108
20589    4    1    0    0    109
20590    4    1    0    0    110
20591    4    1    0    0    111
20592    4    1    0    0    112
20593    4    1    0    0    113
20594    4    1    0    0    114
20595    4    1    0    0    115
20596    4    1    0    0    116
20597    4    1    0    0    117
20598    4    1    0    0    118
20599    4    1    0    0    119
20600    4    1    0    0    120
20601    4    1    0    0    121
20602    4    1    0    0    122
20603    4    1    0    0    123
20604    4    1    0    0    124
20605    4    1    0    0    125
20606    4    1    0    0    126
20607    4    1    0    0    127
20608    4    1    1    1    0
20609    4    1    1    1    1
20610    4    1    1    1    2
20611    4    1    1    1    3
20612    4    1    1    1    4
20613    4    1    1    1    5
20614    4    1    1    1    6
20615    4    1    1    1    7
20616    4    1    1    1    8
20617    4    1    1    1    9
20618    4    1    1    1    10
20619    4    1    1    1    11
20620    4    1    1    1    12
20621    4    1    1    1    13
20622    4    1    1    1    14
20623    4    1    1    1    15
20624    4    1    1    1    16
20625    4    1    1    1    17
20626    4    1    1    1    18
20627    4    1    1    1    19
20628    4    1    1    1    20
20629    4    1    1    1    21
20630    4    1    1    1    22
20631    4    1    1    1    23
20632    4    1    1    1    24
20633    4    1    1    1    25
20634    4    1    1    1    26
20635    4    1    1    1    27
20636    4    1    1    1    28
20637    4    1    1    1    29
20638    4    1    1    1    30
20639    4    1    1    1    31
20640    4    1    1    1    32
20641    4    1    1    1    33
20642    4    1    1    1    34
20643    4    1    1    1    35
20644    4    1    1    1    36
20645    4    1    1    1    37
20646    4    1    1    1    38
20647    4    1    1    1    39
20648    4    1    1    1    40
20649    4    1    1    1    41
20650    4    1    1    1    42
20651    4    1    1    1    43
20652    4    1    1    1    44
20653    4    1    1    1    45
20654    4    1    1    1    46
20655    4    1    1    1    47
20656    4    1    1    1    48
20657    4    1    1    1    49
20658    4    1    1    1    50
20659    4    1    1    1    51
20660    4    1    1    1    52
20661    4    1    1    1    53
20662    4    1    1    1    54
20663    4    1    1    1    55
20664    4    1    1    1    56
20665    4    1    1    1    57
20666    4    1    1    1    58
20667    4    1    1    1    59
20668    4    1    1    1    60
20669    4    1    1    1    61
20670    4    1    1    1    62
20671    4    1    1    1    63
20672    4    1    1    1    64
20673    4    1    1    1    65
20674    4    1    1    1    66
20675    4    1    1    1    67
20676    4    1    1    1    68
20677    4    1    1    1    69
20678    4    1    1    1    70
20679    4    1    1    1    71
20680    4    1    1    1    72
20681    4    1    1    1    73
20682    4    1    1    1    74
20683    4    1    1    1    75
20684    4    1    1    1    76
20685    4    1    1    1    77
20686    4    1    1    1    78
20687    4    1    1    1    79
20688    4    1    1    1    80
20689    4    1    1    1    81
20690    4    1    1    1    82
20691    4    1    1    1    83
20692    4    1    1    1    84
20693    4    1    1    1    85
20694    4    1    1    1    86
20695    4    1    1    1    87
20696    4    1    1    1    88
20697    4    1    1    1    89
20698    4    1    1    1    90
20699    4    1    1    1    91
20700    4    1    1    1    92
20701    4    1    1    1    93
20702    4    1    1    1    94
20703    4    1    1    1    95
20704    4    1    1    1    96
20705    4    1    1    1    97
20706    4    1    1    1    98
20707    4    1    1    1    99
20708    4    1    1    1    100
20709    4    1    1    1    101
20710    4    1    1    1    102
20711    4    1    1    1    103
20712    4    1    1    1    104
20713    4    1    1    1    105
20714    4    1    1    1    106
20715    4    1    1    1    107
20716    4    1    1    1    108
20717    4    1    1    1    109
20718    4    1    1    1    110
20719    4    1    1    1    111
20720    4    1    1    1    112
20721    4    1    1    1    113
20722    4    1    1    1    114
20723    4    1    1    1    115
20724    4    1    1    1    116
20725    4    1    1    1    117
20726    4    1    1    1    118
20727    4    1    1    1    119
20728    4    1    1    1    120
20729    4    1    1    1    121
20730    4    1    1    1    122
20731    4    1    1    1    123
20732    4    1    1    1    124
20733    4    1    1    1    125
20734    4    1    1    1    126
20735    4    1    1    1    127
20736    4    1    2    2    0
20737    4    1    2    2    1
20738    4    1    2    2    2
20739    4    1    2    2    3
20740    4    1    2    2    4
20741    4    1    2    2    5
20742    4    1    2    2    6
20743    4    1    2    2    7
20744    4    1    2    2    8
20745    4    1    2    2    9
20746    4    1    2    2    10
20747    4    1    2    2    11
20748    4    1    2    2    12
20749    4    1    2    2    13
20750    4    1    2    2    14
20751    4    1    2    2    15
20752    4    1    2    2    16
20753    4    1    2    2    17
20754    4    1    2    2    18
20755    4    1    2    2    19
20756    4    1    2    2    20
20757    4    1    2    2    21
20758    4    1    2    2    22
20759    4    1    2    2    23
20760    4    1    2    2    24
20761    4    1    2    2    25
20762    4    1    2    2    26
20763    4    1    2    2    27
20764    4    1    2    2    28
20765    4    1    2    2    29
20766    4    1    2    2    30
20767    4    1    2    2    31
20768    4    1    2    2    32
20769    4    1    2    2    33
20770    4    1    2    2    34
20771    4    1    2    2    35
20772    4    1    2    2    36
20773    4    1    2    2    37
20774    4    1    2    2    38
20775    4    1    2    2    39
20776    4    1    2    2    40
20777    4    1    2    2    41
20778    4    1    2    2    42
20779    4    1    2    2    43
20780    4    1    2    2    44
20781    4    1    2    2    45
20782    4    1    2    2    46
20783    4    1    2    2    47
20784    4    1    2    2    48
20785    4    1    2    2    49
20786    4    1    2    2    50
20787    4    1    2    2    51
20788    4    1    2    2    52
20789    4    1    2    2    53
20790    4    1    2    2    54
20791    4    1    2    2    55
20792    4    1    2    2    56
20793    4    1    2    2    57
20794    4    1    2    2    58
20795    4    1    2    2    59
20796    4    1    2    2    60
20797    4    1    2    2    61
20798    4    1    2    2    62
20799    4    1    2    2    63
20800    4    1    2    2    64
20801    4    1    2    2    65
20802    4    1    2    2    66
20803    4    1    2    2    67
20804    4    1    2    2    68
20805    4    1    2    2    69
20806    4    1    2    2    70
20807    4    1    2    2    71
20808    4    1    2    2    72
20809    4    1    2    2    73
20810    4    1    2    2    74
20811    4    1    2    2    75
20812    4    1    2    2    76
20813    4    1    2    2    77
20814    4    1    2    2    78
20815    4    1    2    2    79
20816    4    1    2    2    80
20817    4    1    2    2    81
20818    4    1    2    2    82
20819    4    1    2    2    83
20820    4    1    2    2    84
20821    4    1    2    2    85
20822    4    1    2    2    86
20823    4    1    2    2    87
20824    4    1    2    2    88
20825    4    1    2    2    89
20826    4    1    2    2    90
20827    4    1    2    2    91
20828    4    1    2    2    92
20829    4    1    2    2    93
20830    4    1    2    2    94
20831    4    1    2    2    95
20832    4    1    2    2    96
20833    4    1    2    2    97
20834    4    1    2    2    98
20835    4    1    2    2    99
20836    4    1    2    2    100
20837    4    1    2    2    101
20838    4    1    2    2    102
20839    4    1    2    2    103
20840    4    1    2    2    104
20841    4    1    2    2    105
20842    4    1    2    2    106
20843    4    1    2    2    107
20844    4    1    2    2    108
20845    4    1    2    2    109
20846    4    1    2    2    110
20847    4    1    2    2    111
20848    4    1    2    2    112
20849    4    1    2    2    113
20850    4    1    2    2    114
20851    4    1    2    2    115
20852    4    1    2    2    116
20853    4    1    2    2    117
20854    4    1    2    2    118
20855    4    1    2    2    119
20856    4    1    2    2    120
20857    4    1    2    2    121
20858    4    1    2    2    122
20859    4    1    2    2    123
20860    4    1    2    2    124
20861    4    1    2    2    125
20862    4    1    2    2    126
20863    4    1    2    2    127
20864    4    1    3    3    0
20865    4    1    3    3    1
20866    4    1    3    3    2
20867    4    1    3    3    3
20868    4    1    3    3    4
20869    4    1    3    3    5
20870    4    1    3    3    6
20871    4    1    3    3    7
20872    4    1    3    3    8
20873    4    1    3    3    9
20874    4    1    3    3    10
20875    4    1    3    3    11
20876    4    1    3    3    12
20877    4    1    3    3    13
20878    4    1    3    3    14
20879    4    1    3    3    15
20880    4    1    3    3    16
20881    4    1    3    3    17
20882    4    1    3    3    18
20883    4    1    3    3    19
20884    4    1    3    3    20
20885    4    1    3    3    21
20886    4    1    3    3    22
20887    4    1    3    3    23
20888    4    1    3    3    24
20889    4    1    3    3    25
20890    4    1    3    3    26
20891    4    1    3    3    27
20892    4    1    3    3    28
20893    4    1    3    3    29
20894    4    1    3    3    30
20895    4    1    3    3    31
20896    4    1    3    3    32
20897    4    1    3    3    33
20898    4    1    3    3    34
20899    4    1    3    3    35
20900    4    1    3    3    36
20901    4    1    3    3    37
20902    4    1    3    3    38
20903    4    1    3    3    39
20904    4    1    3    3    40
20905    4    1    3    3    41
20906    4    1    3    3    42
20907    4    1    3    3    43
20908    4    1    3    3    44
20909    4    1    3    3    45
20910    4    1    3    3    46
20911    4    1    3    3    47
20912    4    1    3    3    48
20913    4    1    3    3    49
20914    4    1    3    3    50
20915    4    1    3    3    51
20916    4    1    3    3    52
20917    4    1    3    3    53
20918    4    1    3    3    54
20919    4    1    3    3    55
20920    4    1    3    3    56
20921    4    1    3    3    57
20922    4    1    3    3    58
20923    4    1    3    3    59
20924    4    1    3    3    60
20925    4    1    3    3    61
20926    4    1    3    3    62
20927    4    1    3    3    63
20928    4    1    3    3    64
20929    4    1    3    3    65
20930    4    1    3    3    66
20931    4    1    3    3    67
20932    4    1    3    3    68
20933    4    1    3    3    69
20934    4    1    3    3    70
20935    4    1    3    3    71
20936    4    1    3    3    72
20937    4    1    3    3    73
20938    4    1    3    3    74
20939    4    1    3    3    75
20940    4    1    3    3    76
20941    4    1    3    3    77
20942    4    1    3    3    78
20943    4    1    3    3    79
20944    4    1    3    3    80
20945    4    1    3    3    81
20946    4    1    3    3    82
20947    4    1    3    3    83
20948    4    1    3    3    84
20949    4    1    3    3    85
20950    4    1    3    3    86
20951    4    1    3    3    87
20952    4    1    3    3    88
20953    4    1    3    3    89
20954    4    1    3    3    90
20955    4    1    3    3    91
20956    4    1    3    3    92
20957    4    1    3    3    93
20958    4    1    3    3    94
20959    4    1    3    3    95
20960    4    1    3    3    96
20961    4    1    3    3    97
20962    4    1    3    3    98
20963    4    1    3    3    99
20964    4    1    3    3    100
20965    4    1    3    3    101
20966    4    1    3    3    102
20967    4    1    3    3    103
20968    4    1    3    3    104
20969    4    1    3    3    105
20970    4    1    3    3    106
20971    4    1    3    3    107
20972    4    1    3    3    108
20973    4    1    3    3    109
20974    4    1    3    3    110
20975    4    1    3    3    111
20976    4    1    3    3    112
20977    4    1    3    3    113
20978    4    1    3    3    114
20979    4    1    3    3    115
20980    4    1    3    3    116
20981    4    1    3    3    117
20982    4    1    3    3    118
20983    4    1    3    3    119
20984    4    1    3    3    120
20985    4    1    3    3    121
20986    4    1    3    3    122
20987    4    1    3    3    123
20988    4    1    3    3    124
20989    4    1    3    3    125
20990    4    1    3    3    126
20991    4    1    3    3    127
20992    4    1    4    4    0
20993    4    1    4    4    1
20994    4    1    4    4    2
20995    4    1    4    4    3
20996    4    1    4    4    4
20997    4    1    4    4    5
20998    4    1    4    4    6
20999    4    1    4    4    7
21000    4    1    4    4    8
21001    4    1    4    4    9
21002    4    1    4    4    10
21003    4    1    4    4    11
21004    4    1    4    4    12
21005    4    1    4    4    13
21006    4    1    4    4    14
21007    4    1    4    4    15
21008    4    1    4    4    16
21009    4    1    4    4    17
21010    4    1    4    4    18
21011    4    1    4    4    19
21012    4    1    4    4    20
21013    4    1    4    4    21
21014    4    1    4    4    22
21015    4    1    4    4    23
21016    4    1    4    4    24
21017    4    1    4    4    25
21018    4    1    4    4    26
21019    4    1    4    4    27
21020    4    1    4    4    28
21021    4    1    4    4    29
21022    4    1    4    4    30
21023    4    1    4    4    31
21024    4    1    4    4    32
21025    4    1    4    4    33
21026    4    1    4    4    34
21027    4    1    4    4    35
21028    4    1    4    4    36
21029    4    1    4    4    37
21030    4    1    4    4    38
21031    4    1    4    4    39
21032    4    1    4    4    40
21033    4    1    4    4    41
21034    4    1    4    4    42
21035    4    1    4    4    43
21036    4    1    4    4    44
21037    4    1    4    4    45
21038    4    1    4    4    46
21039    4    1    4    4    47
21040    4    1    4    4    48
21041    4    1    4    4    49
21042    4    1    4    4    50
21043    4    1    4    4    51
21044    4    1    4    4    52
21045    4    1    4    4    53
21046    4    1    4    4    54
21047    4    1    4    4    55
21048    4    1    4    4    56
21049    4    1    4    4    57
21050    4    1    4    4    58
21051    4    1    4    4    59
21052    4    1    4    4    60
21053    4    1    4    4    61
21054    4    1    4    4    62
21055    4    1    4    4    63
21056    4    1    4    4    64
21057    4    1    4    4    65
21058    4    1    4    4    66
21059    4    1    4    4    67
21060    4    1    4    4    68
21061    4    1    4    4    69
21062    4    1    4    4    70
21063    4    1    4    4    71
21064    4    1    4    4    72
21065    4    1    4    4    73
21066    4    1    4    4    74
21067    4    1    4    4    75
21068    4    1    4    4    76
21069    4    1    4    4    77
21070    4    1    4    4    78
21071    4    1    4    4    79
21072    4    1    4    4    80
21073    4    1    4    4    81
21074    4    1    4    4    82
21075    4    1    4    4    83
21076    4    1    4    4    84
21077    4    1    4    4    85
21078    4    1    4    4    86
21079    4    1    4    4    87
21080    4    1    4    4    88
21081    4    1    4    4    89
21082    4    1    4    4    90
21083    4    1    4    4    91
21084    4    1    4    4    92
21085    4    1    4    4    93
21086    4    1    4    4    94
21087    4    1    4    4    95
21088    4    1    4    4    96
21089    4    1    4    4    97
21090    4    1    4    4    98
21091    4    1    4    4    99
21092    4    1    4    4    100
21093    4    1    4    4    101
21094    4    1    4    4    102
21095    4    1    4    4    103
21096    4    1    4    4    104
21097    4    1    4    4    105
21098    4    1    4    4    106
21099    4    1    4    4    107
21100    4    1    4    4    108
21101    4    1    4    4    109
21102    4    1    4    4    110
21103    4    1    4    4    111
21104    4    1    4    4    112
21105    4    1    4    4    113
21106    4    1    4    4    114
21107    4    1    4    4    115
21108    4    1    4    4    116
21109    4    1    4    4    117
21110    4    1    4    4    118
21111    4    1    4    4    119
21112    4    1    4    4    120
21113    4    1    4    4    121
21114    4    1    4    4    122
21115    4    1    4    4    123
21116    4    1    4    4    124
21117    4    1    4    4    125
21118    4    1    4    4    126
21119    4    1    4    4    127
21120    4    1    5    5    0
21121    4    1    5    5    1
21122    4    1    5    5    2
21123    4    1    5    5    3
21124    4    1    5    5    4
21125    4    1    5    5    5
21126    4    1    5    5    6
21127    4    1    5    5    7
21128    4    1    5    5    8
21129    4    1    5    5    9
21130    4    1    5    5    10
21131    4    1    5    5    11
21132    4    1    5    5    12
21133    4    1    5    5    13
21134    4    1    5    5    14
21135    4    1    5    5    15
21136    4    1    5    5    16
21137    4    1    5    5    17
21138    4    1    5    5    18
21139    4    1    5    5    19
21140    4    1    5    5    20
21141    4    1    5    5    21
21142    4    1    5    5    22
21143    4    1    5    5    23
21144    4    1    5    5    24
21145    4    1    5    5    25
21146    4    1    5    5    26
21147    4    1    5    5    27
21148    4    1    5    5    28
21149    4    1    5    5    29
21150    4    1    5    5    30
21151    4    1    5    5    31
21152    4    1    5    5    32
21153    4    1    5    5    33
21154    4    1    5    5    34
21155    4    1    5    5    35
21156    4    1    5    5    36
21157    4    1    5    5    37
21158    4    1    5    5    38
21159    4    1    5    5    39
21160    4    1    5    5    40
21161    4    1    5    5    41
21162    4    1    5    5    42
21163    4    1    5    5    43
21164    4    1    5    5    44
21165    4    1    5    5    45
21166    4    1    5    5    46
21167    4    1    5    5    47
21168    4    1    5    5    48
21169    4    1    5    5    49
21170    4    1    5    5    50
21171    4    1    5    5    51
21172    4    1    5    5    52
21173    4    1    5    5    53
21174    4    1    5    5    54
21175    4    1    5    5    55
21176    4    1    5    5    56
21177    4    1    5    5    57
21178    4    1    5    5    58
21179    4    1    5    5    59
21180    4    1    5    5    60
21181    4    1    5    5    61
21182    4    1    5    5    62
21183    4    1    5    5    63
21184    4    1    5    5    64
21185    4    1    5    5    65
21186    4    1    5    5    66
21187    4    1    5    5    67
21188    4    1    5    5    68
21189    4    1    5    5    69
21190    4    1    5    5    70
21191    4    1    5    5    71
21192    4    1    5    5    72
21193    4    1    5    5    73
21194    4    1    5    5    74
21195    4    1    5    5    75
21196    4    1    5    5    76
21197    4    1    5    5    77
21198    4    1    5    5    78
21199    4    1    5    5    79
21200    4    1    5    5    80
21201    4    1    5    5    81
21202    4    1    5    5    82
21203    4    1    5    5    83
21204    4    1    5    5    84
21205    4    1    5    5    85
21206    4    1    5    5    86
21207    4    1    5    5    87
21208    4    1    5    5    88
21209    4    1    5    5    89
21210    4    1    5    5    90
21211    4    1    5    5    91
21212    4    1    5    5    92
21213    4    1    5    5    93
21214    4    1    5    5    94
21215    4    1    5    5    95
21216    4    1    5    5    96
21217    4    1    5    5    97
21218    4    1    5    5    98
21219    4    1    5    5    99
21220    4    1    5    5    100
21221    4    1    5    5    101
21222    4    1    5    5    102
21223    4    1    5    5    103
21224    4    1    5    5    104
21225    4    1    5    5    105
21226    4    1    5    5    106
21227    4    1    5    5    107
21228    4    1    5    5    108
21229    4    1    5    5    109
21230    4    1    5    5    110
21231    4    1    5    5    111
21232    4    1    5    5    112
21233    4    1    5    5    113
21234    4    1    5    5    114
21235    4    1    5    5    115
21236    4    1    5    5    116
21237    4    1    5    5    117
21238    4    1    5    5    118
21239    4    1    5    5    119
21240    4    1    5    5    120
21241    4    1    5    5    121
21242    4    1    5    5    122
21243    4    1    5    5    123
21244    4    1    5    5    124
21245    4    1    5    5    125
21246    4    1    5    5    126
21247    4    1    5    5    127
21248    4    1    6    6    0
21249    4    1    6    6    1
21250    4    1    6    6    2
21251    4    1    6    6    3
21252    4    1    6    6    4
21253    4    1    6    6    5
21254    4    1    6    6    6
21255    4    1    6    6    7
21256    4    1    6    6    8
21257    4    1    6    6    9
21258    4    1    6    6    10
21259    4    1    6    6    11
21260    4    1    6    6    12
21261    4    1    6    6    13
21262    4    1    6    6    14
21263    4    1    6    6    15
21264    4    1    6    6    16
21265    4    1    6    6    17
21266    4    1    6    6    18
21267    4    1    6    6    19
21268    4    1    6    6    20
21269    4    1    6    6    21
21270    4    1    6    6    22
21271    4    1    6    6    23
21272    4    1    6    6    24
21273    4    1    6    6    25
21274    4    1    6    6    26
21275    4    1    6    6    27
21276    4    1    6    6    28
21277    4    1    6    6    29
21278    4    1    6    6    30
21279    4    1    6    6    31
21280    4    1    6    6    32
21281    4    1    6    6    33
21282    4    1    6    6    34
21283    4    1    6    6    35
21284    4    1    6    6    36
21285    4    1    6    6    37
21286    4    1    6    6    38
21287    4    1    6    6    39
21288    4    1    6    6    40
21289    4    1    6    6    41
21290    4    1    6    6    42
21291    4    1    6    6    43
21292    4    1    6    6    44
21293    4    1    6    6    45
21294    4    1    6    6    46
21295    4    1    6    6    47
21296    4    1    6    6    48
21297    4    1    6    6    49
21298    4    1    6    6    50
21299    4    1    6    6    51
21300    4    1    6    6    52
21301    4    1    6    6    53
21302    4    1    6    6    54
21303    4    1    6    6    55
21304    4    1    6    6    56
21305    4    1    6    6    57
21306    4    1    6    6    58
21307    4    1    6    6    59
21308    4    1    6    6    60
21309    4    1    6    6    61
21310    4    1    6    6    62
21311    4    1    6    6    63
21312    4    1    6    6    64
21313    4    1    6    6    65
21314    4    1    6    6    66
21315    4    1    6    6    67
21316    4    1    6    6    68
21317    4    1    6    6    69
21318    4    1    6    6    70
21319    4    1    6    6    71
21320    4    1    6    6    72
21321    4    1    6    6    73
21322    4    1    6    6    74
21323    4    1    6    6    75
21324    4    1    6    6    76
21325    4    1    6    6    77
21326    4    1    6    6    78
21327    4    1    6    6    79
21328    4    1    6    6    80
21329    4    1    6    6    81
21330    4    1    6    6    82
21331    4    1    6    6    83
21332    4    1    6    6    84
21333    4    1    6    6    85
21334    4    1    6    6    86
21335    4    1    6    6    87
21336    4    1    6    6    88
21337    4    1    6    6    89
21338    4    1    6    6    90
21339    4    1    6    6    91
21340    4    1    6    6    92
21341    4    1    6    6    93
21342    4    1    6    6    94
21343    4    1    6    6    95
21344    4    1    6    6    96
21345    4    1    6    6    97
21346    4    1    6    6    98
21347    4    1    6    6    99
21348    4    1    6    6    100
21349    4    1    6    6    101
21350    4    1    6    6    102
21351    4    1    6    6    103
21352    4    1    6    6    104
21353    4    1    6    6    105
21354    4    1    6    6    106
21355    4    1    6    6    107
21356    4    1    6    6    108
21357    4    1    6    6    109
21358    4    1    6    6    110
21359    4    1    6    6    111
21360    4    1    6    6    112
21361    4    1    6    6    113
21362    4    1    6    6    114
21363    4    1    6    6    115
21364    4    1    6    6    116
21365    4    1    6    6    117
21366    4    1    6    6    118
21367    4    1    6    6    119
21368    4    1    6    6    120
21369    4    1    6    6    121
21370    4    1    6    6    122
21371    4    1    6    6    123
21372    4    1    6    6    124
21373    4    1    6    6    125
21374    4    1    6    6    126
21375    4    1    6    6    127
21376    4    1    7    7    0
21377    4    1    7    7    1
21378    4    1    7    7    2
21379    4    1    7    7    3
21380    4    1    7    7    4
21381    4    1    7    7    5
21382    4    1    7    7    6
21383    4    1    7    7    7
21384    4    1    7    7    8
21385    4    1    7    7    9
21386    4    1    7    7    10
21387    4    1    7    7    11
21388    4    1    7    7    12
21389    4    1    7    7    13
21390    4    1    7    7    14
21391    4    1    7    7    15
21392    4    1    7    7    16
21393    4    1    7    7    17
21394    4    1    7    7    18
21395    4    1    7    7    19
21396    4    1    7    7    20
21397    4    1    7    7    21
21398    4    1    7    7    22
21399    4    1    7    7    23
21400    4    1    7    7    24
21401    4    1    7    7    25
21402    4    1    7    7    26
21403    4    1    7    7    27
21404    4    1    7    7    28
21405    4    1    7    7    29
21406    4    1    7    7    30
21407    4    1    7    7    31
21408    4    1    7    7    32
21409    4    1    7    7    33
21410    4    1    7    7    34
21411    4    1    7    7    35
21412    4    1    7    7    36
21413    4    1    7    7    37
21414    4    1    7    7    38
21415    4    1    7    7    39
21416    4    1    7    7    40
21417    4    1    7    7    41
21418    4    1    7    7    42
21419    4    1    7    7    43
21420    4    1    7    7    44
21421    4    1    7    7    45
21422    4    1    7    7    46
21423    4    1    7    7    47
21424    4    1    7    7    48
21425    4    1    7    7    49
21426    4    1    7    7    50
21427    4    1    7    7    51
21428    4    1    7    7    52
21429    4    1    7    7    53
21430    4    1    7    7    54
21431    4    1    7    7    55
21432    4    1    7    7    56
21433    4    1    7    7    57
21434    4    1    7    7    58
21435    4    1    7    7    59
21436    4    1    7    7    60
21437    4    1    7    7    61
21438    4    1    7    7    62
21439    4    1    7    7    63
21440    4    1    7    7    64
21441    4    1    7    7    65
21442    4    1    7    7    66
21443    4    1    7    7    67
21444    4    1    7    7    68
21445    4    1    7    7    69
21446    4    1    7    7    70
21447    4    1    7    7    71
21448    4    1    7    7    72
21449    4    1    7    7    73
21450    4    1    7    7    74
21451    4    1    7    7    75
21452    4    1    7    7    76
21453    4    1    7    7    77
21454    4    1    7    7    78
21455    4    1    7    7    79
21456    4    1    7    7    80
21457    4    1    7    7    81
21458    4    1    7    7    82
21459    4    1    7    7    83
21460    4    1    7    7    84
21461    4    1    7    7    85
21462    4    1    7    7    86
21463    4    1    7    7    87
21464    4    1    7    7    88
21465    4    1    7    7    89
21466    4    1    7    7    90
21467    4    1    7    7    91
21468    4    1    7    7    92
21469    4    1    7    7    93
21470    4    1    7    7    94
21471    4    1    7    7    95
21472    4    1    7    7    96
21473    4    1    7    7    97
21474    4    1    7    7    98
21475    4    1    7    7    99
21476    4    1    7    7    100
21477    4    1    7    7    101
21478    4    1    7    7    102
21479    4    1    7    7    103
21480    4    1    7    7    104
21481    4    1    7    7    105
21482    4    1    7    7    106
21483    4    1    7    7    107
21484    4    1    7    7    108
21485    4    1    7    7    109
21486    4    1    7    7    110
21487    4    1    7    7    111
21488    4    1    7    7    112
21489    4    1    7    7    113
21490    4    1    7    7    114
21491    4    1    7    7    115
21492    4    1    7    7    116
21493    4    1    7    7    117
21494    4    1    7    7    118
21495    4    1    7    7    119
21496    4    1    7    7    120
21497    4    1    7    7    121
21498    4    1    7    7    122
21499    4    1    7    7    123
21500    4    1    7    7    124
21501    4    1    7    7    125
21502    4    1    7    7    126
21503    4    1    7    7    127
21504    4    1    8    12    0
21505    4    1    8    12    1
21506    4    1    8    12    2
21507    4    1    8    12    3
21508    4    1    8    12    4
21509    4    1    8    12    5
21510    4    1    8    12    6
21511    4    1    8    12    7
21512    4    1    8    12    8
21513    4    1    8    12    9
21514    4    1    8    12    10
21515    4    1    8    12    11
21516    4    1    8    12    12
21517    4    1    8    12    13
21518    4    1    8    12    14
21519    4    1    8    12    15
21520    4    1    8    12    16
21521    4    1    8    12    17
21522    4    1    8    12    18
21523    4    1    8    12    19
21524    4    1    8    12    20
21525    4    1    8    12    21
21526    4    1    8    12    22
21527    4    1    8    12    23
21528    4    1    8    12    24
21529    4    1    8    12    25
21530    4    1    8    12    26
21531    4    1    8    12    27
21532    4    1    8    12    28
21533    4    1    8    12    29
21534    4    1    8    12    30
21535    4    1    8    12    31
21536    4    1    8    12    32
21537    4    1    8    12    33
21538    4    1    8    12    34
21539    4    1    8    12    35
21540    4    1    8    12    36
21541    4    1    8    12    37
21542    4    1    8    12    38
21543    4    1    8    12    39
21544    4    1    8    12    40
21545    4    1    8    12    41
21546    4    1    8    12    42
21547    4    1    8    12    43
21548    4    1    8    12    44
21549    4    1    8    12    45
21550    4    1    8    12    46
21551    4    1    8    12    47
21552    4    1    8    12    48
21553    4    1    8    12    49
